artist.id,artist.mbid,artist.playmeid,artist.7digitalid,artist.name,artist.latitude,artist.longitude,artist.location,artist.hotttnesss,artist.familiarity,song.id,track.id,track.7digitalid,release.7digitalid,audio.md5,title,release,year,mode,mode.confidence,key,key.confidence,time.signature,time.signature.confidence,analysis.sample.rate,start.of.fade.out,end.of.fade.in,tempo,duration,loudness,energy,danceability,song.hotttnesss,artist_id,term
AREHK7O1187B9ADDD7,3e55d51d-687f-4a9d-af96-2fabccf802e5,83087,10180,The Cardigans,NA,NA,"JNANANAping, Sweden",0.528302262,0.749876367,SOJCBAM12A6701FD04,TRAGFPP128E078F34C,149635,14421,724a5574de2a809350141424b1e7a60d,Paralyzed,Gran Turismo,1998,1,0,3,0,4,0.735,22050,290.482,19.336,145.271,296.85506,-6.966,0,0,0.717391634,AREHK7O1187B9ADDD7,pop
AREHK7O1187B9ADDD7,3e55d51d-687f-4a9d-af96-2fabccf802e5,83087,10180,The Cardigans,NA,NA,"JNANANAping, Sweden",0.528302262,0.749876367,SOZQDRV12A8C133FB1,TRAPCIQ128F4241A74,2084716,191758,fc23c0addb093c8e31701a8c8509fb34,Rise & Shine,Best Of,1994,1,0.547,4,0.586,4,0.391,22050,203.14,0.699,161.994,211.35628,-4.659,0,0,0.654651728,AREHK7O1187B9ADDD7,pop
AREHK7O1187B9ADDD7,3e55d51d-687f-4a9d-af96-2fabccf802e5,83087,10180,The Cardigans,NA,NA,"JNANANAping, Sweden",0.528302262,0.749876367,SONRIJJ12A6701FD0A,TRBFMAS128E078F352,149641,14421,2d4bc9cdeaa0147a2443e9922196943d,Marvel Hill,Gran Turismo,1998,1,0.184,10,0.558,3,0.882,22050,245.522,0.183,105.919,255.39873,-8.022,0,0,0.641786186,AREHK7O1187B9ADDD7,pop
AREHK7O1187B9ADDD7,3e55d51d-687f-4a9d-af96-2fabccf802e5,83087,10180,The Cardigans,NA,NA,"JNANANAping, Sweden",0.528302262,0.749876367,SOSKWGF12A8C141C39,TRBGHRA128F42B90E6,3516674,311363,007e98e7c2b78bb73cfb775de854f741,Explode,I Need Some Fine Wine And You_ You Need To Be Nicer,1998,1,0.429,5,0.363,4,1,22050,268.22,0.125,124.013,274.05016,-6.848,0,0,NA,AREHK7O1187B9ADDD7,pop
AREHMUC1187B98B91B,eed40f68-fb41-41c9-81f4-df9db9968146,30570,93561,Java,NA,NA,NA,0.359757244,0.625157654,SOYUFEN12AB018BF99,TRAAZKV12903CDDFE0,9019258,816238,4821b97efe9ed032b1972b45e18cbeb9,Don't Phunk With My Heart,Dance Tribute to Lady Gaga Vs Black Eyed Peas,0,1,0.531,1,0.651,4,0.132,22050,352.775,0.067,130.861,356.41424,-7.598,0,0,NA,AREHMUC1187B98B91B,other
AREHMUC1187B98B91B,eed40f68-fb41-41c9-81f4-df9db9968146,30570,93561,Java,NA,NA,NA,0.359757244,0.625157654,SOUPQHK12AB017CC62,TRARWXU128F92EC637,3728346,332618,3f7f05648855f1098713b538ed98e47f,PNANApNANAtes,Java Sur Seine,0,0,0.566,1,0.585,3,0.998,22050,304.169,0,183.881,304.16934,-6.997,0,0,NA,AREHMUC1187B98B91B,other
AREHMUC1187B98B91B,eed40f68-fb41-41c9-81f4-df9db9968146,30570,93561,Java,NA,NA,NA,0.359757244,0.625157654,SOJSKKY12A8C134B10,TRATMAL128F427EC8D,3275071,291359,1d65d4f24aec35a129a254a546591e39,Cendrier,Safari CroisiNANAre,0,1,0.553,7,0.542,4,0.609,22050,187.548,0,89.689,190.69342,-6.371,0,0,0.506905064,AREHMUC1187B98B91B,other
AREHMUC1187B98B91B,eed40f68-fb41-41c9-81f4-df9db9968146,30570,93561,Java,NA,NA,NA,0.359757244,0.625157654,SOKNWHQ12AB017CC6C,TRAWABF128F92EC63A,3728349,332618,4ec8e348e08ac708c8848f7d3033c6a8,HawaNANA,Java Sur Seine,0,1,0.35,5,0.422,7,0.587,22050,358.975,11.128,178.343,361.1424,-11.619,0,0,NA,AREHMUC1187B98B91B,other
AREJ5K11187B993F5F,3c050ada-9db8-4e87-86fb-11c5294f9711,-1,25079,R. Carlos Nakai,NA,NA,NA,0.376939984,0.577276089,SOJQOCV12AB0183CEA,TRAKKLW128F9317389,5984887,540474,6969c2667c57fecf49ae74083af27104,In A Distant Place (World),In A Distant Place,0,0,0.54,0,0.51,4,0.8,22050,221.571,0.27,158.152,238.13179,-22.812,0,0,0.27006703,AREJ5K11187B993F5F,jazz
AREJ5K11187B993F5F,3c050ada-9db8-4e87-86fb-11c5294f9711,-1,25079,R. Carlos Nakai,NA,NA,NA,0.376939984,0.577276089,SOEYVKP12AB017B847,TRAKRUY128F92FB943,5870412,531228,0baa7f5987b6b0d36a84c1c672104007,Canyon People (World),Canyon Trilogy,0,0,0.347,6,0.161,1,0,22050,255.594,0.391,157.381,276.50567,-32.339,0,0,0.445454525,AREJ5K11187B993F5F,jazz
AREJ5K11187B993F5F,3c050ada-9db8-4e87-86fb-11c5294f9711,-1,25079,R. Carlos Nakai,NA,NA,NA,0.376939984,0.577276089,SOWTJTU12AB0183CBB,TRALZFE128F931737D,5984875,540474,065ed0a819a2b00834164b1a015efe7d,Tibetan Turquoise (World),In A Distant Place,0,1,0.348,1,0.172,1,0,22050,281.095,0,107.963,296.51546,-20.698,0,0,0,AREJ5K11187B993F5F,jazz
AREJ5K11187B993F5F,3c050ada-9db8-4e87-86fb-11c5294f9711,-1,25079,R. Carlos Nakai,NA,NA,NA,0.376939984,0.577276089,SODENZR12AAF3B13B9,TRARUFE128F92F5D21,5846819,529426,d6cce6c720273d7d453fad8ffc62eed8,Blood Round Dance Song (World),Changes,1982,0,0.415,1,0.027,1,0,22050,137.143,0.347,104.989,146.33751,-25.651,0,0,0.215080319,AREJ5K11187B993F5F,jazz
AREJ5K11187B993F5F,3c050ada-9db8-4e87-86fb-11c5294f9711,-1,25079,R. Carlos Nakai,NA,NA,NA,0.376939984,0.577276089,SOWIBYR12AB017EB19,TRATMOS128F9318337,5988903,540802,3c952ddff185469ca4d5e08672f14f60,Voyagers - Improvisation 12,Voyagers,0,0,0.408,7,0.396,3,0.434,22050,162.331,0.484,102.02,177.31873,-26.675,0,0,0.23644415,AREJ5K11187B993F5F,jazz
AREJ5K11187B993F5F,3c050ada-9db8-4e87-86fb-11c5294f9711,-1,25079,R. Carlos Nakai,NA,NA,NA,0.376939984,0.577276089,SODANYE12AB0182941,TRAZNLA128F930A44E,5930716,536083,f1e6406ac179f0b65642a1745d28281a,Red Wind (World),Island of Bows,1994,0,0.542,7,0.387,4,0,22050,540.508,0.467,142.151,551.81016,-24.997,0,0,0.265861049,AREJ5K11187B993F5F,jazz
AREJ5K11187B993F5F,3c050ada-9db8-4e87-86fb-11c5294f9711,-1,25079,R. Carlos Nakai,NA,NA,NA,0.376939984,0.577276089,SOGYYVP12A8C14495E,TRBANRL128F92F29EC,5833670,528170,c06bdeabb3fa8234f576c1ab79e4e2a5,Restless Spirits (World),Feather_ Stone & Light,0,1,0.762,1,0.904,3,0.835,22050,163.155,0.328,203.737,170.762,-21.307,0,0,0,AREJ5K11187B993F5F,jazz
AREJ5K11187B993F5F,3c050ada-9db8-4e87-86fb-11c5294f9711,-1,25079,R. Carlos Nakai,NA,NA,NA,0.376939984,0.577276089,SOXXWCR12A58A7D4FA,TRBECNX128F92FA80F,5866008,530856,89d9f4844e54d6268efeaa503f7d7bd2,God Rest Ye Merry Gentlemen (World),Winter Dreams for Christmas,0,0,0.68,9,0.612,1,0.367,22050,324.046,0.427,136.778,341.65506,-22.404,0,0,0.265861049,AREJ5K11187B993F5F,jazz
AREJ5K11187B993F5F,3c050ada-9db8-4e87-86fb-11c5294f9711,-1,25079,R. Carlos Nakai,NA,NA,NA,0.376939984,0.577276089,SOXYTFQ12AB01800BA,TRBHZFS128F93004F3,5889802,532995,8c35e200bf10d688965f6008fdc5e626,Cedar and Clay (World),People of Peace,0,1,0.729,7,0.719,4,0,22050,226.493,0.206,99.933,230.37342,-27.755,0,0,0,AREJ5K11187B993F5F,jazz
AREJO121187B995676,e3ac388d-f9ee-4441-bdc8-15ae2eec03cd,162745,29553,Taint,NA,NA,NA,0.345063467,0.560882279,SONMGHJ12A8C137426,TRABHBA128F424CF80,2723779,244757,17119034ec3490dc8df309eb3e4e12f7,Hex Breaker,Secrets & Lies,2009,0,0.361,1,0.346,3,1,22050,275.725,0.357,92.044,281.46893,-4.583,0,0,0.425124658,AREJO121187B995676,other
AREJXK41187B9A4ACC,c43bb0d6-94d7-410f-80fb-e5a243b18d23,2676,16971,RaphaNANAl,46.71067,1.71819,France,0.386151631,0.55746022,SOVKDPG12A8C144EE8,TRAELHH128F92CF21E,3592296,318216,3ea7986cb423d2003c3fc3182afd5d2b,Le Petit Train (MixNANA Par Mark Plati),Le Petit Train (Mixe Mark Plati),0,0,0.588,0,0.468,5,0,22050,195.837,0,150.096,211.01669,-6.301,0,0,0,AREJXK41187B9A4ACC,chanson
AREJXK41187B9A4ACC,c43bb0d6-94d7-410f-80fb-e5a243b18d23,2676,16971,Raphael,46.71067,1.71819,France,0.386151631,0.55746022,SOYDTFR12AB017CADA,TRAKDWD128F92E25D5,4266234,384306,e19c74901d1f7f4c90dce987356f3d23,Cantares,Raphael 50 ANANAos Despues,0,1,0.699,7,0.714,4,0.865,22050,192.859,1.065,120.101,198.86975,-6.862,0,0,NA,AREJXK41187B9A4ACC,chanson
AREJXK41187B9A4ACC,c43bb0d6-94d7-410f-80fb-e5a243b18d23,2676,16971,RaphaNANAl,46.71067,1.71819,France,0.386151631,0.55746022,SOCJHME12A6D4F9867,TRAKVSG128EF34E609,772352,74859,2da2a43115b6ba63157c4b7d536dd601,La MNANAmoire Des Jours,La RNANAalitNANA,2003,0,0.642,4,0.68,4,0.724,22050,240.849,2.212,85.949,255.65995,-12.924,0,0,0.304169503,AREJXK41187B9A4ACC,chanson
AREJXK41187B9A4ACC,c43bb0d6-94d7-410f-80fb-e5a243b18d23,2676,16971,RaphaNANAl,46.71067,1.71819,France,0.386151631,0.55746022,SOGSMXL12A81C23D88,TRARRZU128F4253CA2,3073568,275907,d8bafd4a65d1855aec08991c8b013dc1,Je Sais Que La Terre Est Plate,Je Sais Que La Terre Est Plate (Deluxe),2008,1,0.556,0,0.591,4,0.372,22050,141.607,0.192,124.059,148.74077,-9.636,0,0,0.547952942,AREJXK41187B9A4ACC,chanson
AREJXK41187B9A4ACC,c43bb0d6-94d7-410f-80fb-e5a243b18d23,2676,16971,RaphaNANAl,46.71067,1.71819,France,0.386151631,0.55746022,SOAEXGD12A6D4FB738,TRAVMZX128F14AB117,655366,63249,1fef80d4470da4ea3533dd196a48fe2b,Caravane (Live 2006),Une Nuit Au ChNANAtelet,2007,1,0.394,7,0.138,1,0,22050,230.557,0,99.75,234.39628,-6.373,0,0,0,AREJXK41187B9A4ACC,chanson
AREJXK41187B9A4ACC,c43bb0d6-94d7-410f-80fb-e5a243b18d23,2676,16971,Raphael,46.71067,1.71819,France,0.386151631,0.55746022,SOWXUNJ12A58A7E1A4,TRAXHQZ128F4278712,1676907,159679,01e00d06797a3d6705f7b3aac7bc5090,Cierro Mis Ojos,Raphael Para Todos,0,1,0.383,4,0.377,3,1,22050,207.697,0.161,123.149,212.61016,-7.111,0,0,NA,AREJXK41187B9A4ACC,chanson
AREKO1L1187B997EFE,e664d1cd-23ab-48d5-b8fa-e98485daa5be,194060,19206,The Radio Dept.,55.70622,13.1876,"Lund, Sweden",0.513339196,0.739454874,SOVBTZQ12AB0184DC0,TRABVVN12903CB6445,8380674,757061,a033a5ae2eb8f1e679f9ed39b26d658b,Closing Scene,Freddie And The Trojan Horse,2007,0,0.7,9,0.578,1,0.439,22050,244.825,0.067,88.02,256.02567,-5.648,0,0,0.682574648,AREKO1L1187B997EFE,other
AREKO1L1187B997EFE,e664d1cd-23ab-48d5-b8fa-e98485daa5be,194060,19206,The Radio Dept,55.70622,13.1876,"Lund, Sweden",0.513339196,0.739454874,SOJBYZE12AB018EB1E,TRAYKKU12903CD21CB,8494893,767185,418f7b721cee5a0a230912b959cbda99,Mad About the Boy,Are You Scared To Get Happy?,2006,1,0,2,0,4,0.803,22050,194.525,0.479,124.968,207.20281,-11.953,0,0,0.604554485,AREKO1L1187B997EFE,other
AREKO1L1187B997EFE,e664d1cd-23ab-48d5-b8fa-e98485daa5be,194060,19206,The Radio Department,55.70622,13.1876,"Lund, Sweden",0.513339196,0.739454874,SOMQPCE12AF729A73F,TRBAMEV128F148C814,507110,47311,0e8c84ee5ce2a6f9d0dfeef28711f009,I Don't Like It Like This,Marie Antoinette (Original Motion Picture Soundtrack),2005,1,0.747,7,0.853,4,0.666,22050,234.783,0.339,142.953,248.24118,-9.024,0,0,0.788210711,AREKO1L1187B997EFE,other
AREKZKE11F50C4A7D8,NA,-1,251879,Rocker-T,44.7272,-90.10126,Wisconsin,0.35045449,0.517968446,SOFMTWO12AB0183C58,TRAJJZZ128F930B88C,5935961,536637,a94a4a879ba0621915c265d75e887855,One Million Matches,If Yu Luv Luv Show Ya Luv,0,0,0.194,1,0.02,4,0.114,22050,299.746,0.171,149.939,321.30567,-7.253,0,0,0.215080319,AREKZKE11F50C4A7D8,dub
AREKZKE11F50C4A7D8,NA,-1,251879,Rocker-T,44.7272,-90.10126,Wisconsin,0.35045449,0.517968446,SOCMVJL12AB0181221,TRAOINL128F9315A1A,5493028,496170,ee71fbc9cff387bab95862da2bb9a467,Jah The Only One,More Luv,0,0,0.342,10,0.496,4,0.4,22050,259.268,0.218,147.882,265.37751,-6.089,0,0,0.215080319,AREKZKE11F50C4A7D8,dub
ARELA4P1187B991507,cb87bb99-3092-4be5-a515-ce8b0699f66f,-1,22360,Charles Williams,31.1689,-100.07715,Texas,0.287731468,0.389802967,SOLWBGS12AB0187EAD,TRACHOZ12903CCA8B3,7488367,675210,621f7464c96805a1f45033127f021c23,Close Up,Close Up,0,0,0.498,5,0.331,5,0.269,22050,59.362,0.333,102.95,64.05179,-14.493,0,0,NA,ARELA4P1187B991507,jazz
ARELA4P1187B991507,cb87bb99-3092-4be5-a515-ce8b0699f66f,-1,22360,Charles Williams,31.1689,-100.07715,Texas,0.287731468,0.389802967,SOPIDCK12AB018DAF8,TRACXHN12903CD2B4C,7521804,678009,bbb8e1b228e9fd1b43cb8059bff910a1,Barrage,Moods,0,1,0.606,0,0.671,1,0,22050,87.875,0.18,74.666,87.87546,-12.91,0,0,0,ARELA4P1187B991507,jazz
ARELA4P1187B991507,cb87bb99-3092-4be5-a515-ce8b0699f66f,-1,22360,Charles Williams And His Orchestra,31.1689,-100.07715,Texas,0.287731468,0.389802967,SOESDIQ12AB018ADA5,TRADUYY12903CB44E9,6420893,579569,7ef51907dc665b7c8f6f2fc0a6687e52,Portrait Of Clare (from 'Portrait Of Clare'),Classic British Film Themes Of The 40's & 50's,0,1,0.778,7,0.967,1,0,22050,190.56,0,66.907,196.75383,-24.422,0,0,NA,ARELA4P1187B991507,jazz
ARELA4P1187B991507,cb87bb99-3092-4be5-a515-ce8b0699f66f,-1,22360,Charles Williams,31.1689,-100.07715,Texas,0.287731468,0.389802967,SOHIPGT12AB018CDAF,TRAMINS12903CCA8BB,7488375,675210,9a7399e7bcb89fd820af65ba63f0e3ef,From the East,Close Up,0,1,0,6,0,4,0.739,22050,83.778,0.152,102.739,89.12934,-14.676,0,0,NA,ARELA4P1187B991507,jazz
ARELA4P1187B991507,cb87bb99-3092-4be5-a515-ce8b0699f66f,-1,22360,Charles Williams,31.1689,-100.07715,Texas,0.287731468,0.389802967,SOEZMVS12AB018D338,TRATEMM12903CCA8E0,7488412,675212,200dc8486d0ce64654a2c9ac757cc373,They Ride By Night,Dramatic Story,0,1,0.451,8,0.273,4,0.921,22050,88.596,0.556,168.303,91.84608,-9.575,0,0,NA,ARELA4P1187B991507,jazz
ARELA4P1187B991507,cb87bb99-3092-4be5-a515-ce8b0699f66f,-1,22360,The Firesign Theatre,31.1689,-100.07715,Texas,0.287731468,0.480305276,SODESIY12A6701FD88,TRAYQNQ128E078D258,139821,13411,9f94c8f36ba89ac49f9ffad2122dc3bf,We Heart Billville (LP Version),Boom Dot Bust,0,1,0.507,2,0.466,4,0.615,22050,108.251,0,57.308,108.25098,-17.074,0,0,0,ARELA4P1187B991507,jazz
ARELFAE1187FB40D0A,4e01e834-c872-4c76-87ab-c2304efa5e7e,65999,123528,Bally Sagoo,NA,NA,NA,0.34873593,0.58097151,SOAPUWG12AB017DE50,TRACXRL128F9317EAE,5987742,540707,55636109fbc4807998d5f696b561614d,Mele Wich Ayee (Shaan Remix),Wham Bam!! Bhangra Remixes,0,0,0.507,6,0.527,4,0.854,22050,359.282,0,111.901,373.39383,-12.392,0,0,0,ARELFAE1187FB40D0A,other
ARELFAE1187FB40D0A,4e01e834-c872-4c76-87ab-c2304efa5e7e,65999,123528,Bally Sagoo,NA,NA,NA,0.34873593,0.58097151,SOSBJIU12A8C1345E7,TRAHRPF128F4252CB3,2158415,198380,ac4a696010d2823e3c0ab8635f330c78,Punjabian Di Chale Glassi,Hanji,2003,0,0.679,6,0.817,4,0.676,22050,263.227,0,96.043,282.25261,-12.686,0,0,0,ARELFAE1187FB40D0A,other
ARELFAE1187FB40D0A,4e01e834-c872-4c76-87ab-c2304efa5e7e,65999,123528,Bally Sagoo,NA,NA,NA,0.34873593,0.58097151,SODXECL12A8C142265,TRAVALP128F92E38A1,5283172,475840,1bf1244e0fc00878a6fd5f8d11373b9d,Hey Jamalo ((Def Mix)),Ragga Muffin Mix 1991,0,1,0,1,0,4,1,22050,427.967,0.171,115.533,433.42322,-11.462,0,0,0,ARELFAE1187FB40D0A,other
ARELFMN1187FB3D68B,8826a2b1-7dbf-4ab6-9baf-329372691a29,112575,131301,Doc & Merle Watson,NA,NA,NA,0.361477194,0.432294472,SORWVBQ12A8C1410D7,TRANAOE128F429961F,1837449,172323,5a785195049bcf06e8ed54aab3738b52,Three Times Seven,Elementary Doctor Watson,0,1,0.565,4,0.802,4,0.938,22050,132.476,0.183,100.483,140.5122,-16.522,0,0,0.334706549,ARELFMN1187FB3D68B,other
ARELMNO1187FB52929,72a813ce-c337-4885-9216-cd0b8e0effb2,-1,165865,Bottom Of The Hudson,38.03213,-78.47753,"Charlottesville, VA",0.358423586,0.498758408,SOAGWGQ12A8C13F9A5,TRAODAO12903CB24B8,7876150,710248,05f1fb8360d2e25820a05e278bf5dd67,One of Us,Holiday Machine,2005,1,0.49,3,0.642,1,0,22050,185.417,0.287,106.14,193.35791,-7.474,0,0,0.215080319,ARELMNO1187FB52929,other
ARELMNO1187FB52929,72a813ce-c337-4885-9216-cd0b8e0effb2,-1,165865,Bottom Of The Hudson,38.03213,-78.47753,"Charlottesville, VA",0.358423586,0.498758408,SOHGILP12A8C132080,TRBDUYE12903CB246F,7876077,710242,4d6988d36a52f8fc7592772e369f5f2f,Eagle Eye,The Omaha Record,2003,0,0.327,4,0.214,1,0,22050,264.69,0.316,74.481,279.90159,-6.054,0,0,0.215080319,ARELMNO1187FB52929,other
ARELVCU1187B98F3E5,032b4d5a-8549-48cf-a0b5-b65c62699f47,114323,69802,Serpentine,46.8132,8.22395,Switzerland,0.298448311,0.577773337,SOMHUTQ12AB018DEF1,TRAEJPC12903CD420E,8015568,723056,8348ebbad9ea3659c0ca5eb156b4afcc,Rainbow Ride,Honest,0,1,0.685,4,1,4,0.738,22050,285.701,0.113,122.004,285.70077,-8.712,0,0,NA,ARELVCU1187B98F3E5,other
ARELVCU1187B98F3E5,032b4d5a-8549-48cf-a0b5-b65c62699f47,114323,69802,Serpentine,46.8132,8.22395,Switzerland,0.298448311,0.577773337,SOUQVAA12AB018D21C,TRBEQNH12903CB087E,7868895,709587,1147c3e530a2be50f695dc35b8f6d703,Passion_ Love & Pain (Feat. 25 Kids),Beauty Queen,0,1,0.376,11,0.114,3,1,22050,240.309,0.204,88.566,244.92363,-6.165,0,0,0.215080319,ARELVCU1187B98F3E5,other
ARELVCU1187B98F3E5,032b4d5a-8549-48cf-a0b5-b65c62699f47,114323,69802,Serpentine,46.8132,8.22395,Switzerland,0.298448311,0.577773337,SOXYKNM12AB018D23A,TRBHEYH12903CB0887,7868904,709587,5b2b18269a4b80ee1ed138de87c0396c,Boy & Girl (Feat. Fiona Daniel),Beauty Queen,0,1,0.556,9,0.582,3,0.771,22050,242.149,0.205,97.536,248.08444,-5.927,0,0,0.215080319,ARELVCU1187B98F3E5,other
AREMHJX1187FB41DAB,ad6dca0e-2ce0-46d1-a572-b97ab04596c1,57639,67718,DJ Vix,51.50632,-0.12714,London,0.34425375,0.501921164,SOAODBX12AB01829C5,TRARTIV128F92F87F0,3799688,330843,d1f806c85718483f5ac2557ed694394a,Putt Jhatt Da Gulabi Phull Varga,The Official Moviebox Vix Tape Vol.1,0,0,0.257,11,0.135,4,0,22050,98.769,0,195.755,98.76853,-3.423,0,0,0.270775999,AREMHJX1187FB41DAB,other
AREMOC71187B996C2F,7a1daf7f-b972-4808-bc03-2e1e3a79dce0,2680,684,Lara Fabian,NA,NA,NA,0.458210742,0.631702562,SOBVZHC12AB0181786,TRANUSB128F9343695,6167330,557613,6c9718e149e2663e85c864e51c684a50,TLFM (Toutes Les Femmes En Moi),Toutes Les Femmes En Moi,2009,0,0.622,8,0.709,4,0.545,22050,239.491,0.473,104.994,246.20363,-6.945,0,0,0.419125893,AREMOC71187B996C2F,ballad
AREMOC71187B996C2F,7a1daf7f-b972-4808-bc03-2e1e3a79dce0,2680,684,Lara Fabian,NA,NA,NA,0.458210742,0.631702562,SOBMXKO12A8C138F28,TRAWQHO128F4269D39,1616587,154651,c8a39ea546c615211f9247ebfcd266d0,Surrender To Me,Flesh And Bone (Intl. World Territory),0,0,0.606,10,0.445,4,0.337,22050,207.935,0.087,139.711,222.64118,-9.12,0,0,0,AREMOC71187B996C2F,ballad
AREMOC71187B996C2F,7a1daf7f-b972-4808-bc03-2e1e3a79dce0,2680,684,Lara Fabian,NA,NA,NA,0.458210742,0.631702562,SORWASK12A6D4FA5ED,TRBBKXZ128F4215C88,2477752,226414,0ab1e9ecb4eca0a2ab3cdcf46336e6d0,RamNANAne Moi,Carpe Diem,1994,1,0.662,2,0.67,4,1,22050,258.485,0.206,109.965,273.13587,-7.387,0,0,0.386477291,AREMOC71187B996C2F,ballad
AREMOC71187B996C2F,7a1daf7f-b972-4808-bc03-2e1e3a79dce0,2680,684,Lara Fabian,NA,NA,NA,0.458210742,0.631702562,SOUSMDW12AB0181781,TRBGLAD128F9343692,6167327,557613,1276a7926ccfcc0786b98779ecee6e60,L'Amour Existe Encore,Toutes Les Femmes En Moi,2009,0,0.493,6,0.505,4,0.889,22050,216.247,0.508,106.01,229.72036,-7.336,0,0,0.394394856,AREMOC71187B996C2F,ballad
AREMPZG1187B99D246,53254544-ed75-49d6-952c-5acf495afdbc,-1,40615,MNANArcio Faraco,NA,NA,NA,0.335547913,0.512956421,SOXNMHZ12AC9097DE9,TRAXWTA12903CF7520,6697775,602964,8a3ca23cf2edaf643bcab9b313e1f029,KanoNANA,Um Rio,0,0,0.589,4,0.637,3,0.656,22050,227.643,1.338,125.989,236.35546,-16.285,0,0,0,AREMPZG1187B99D246,jazz
AREMPZG1187B99D246,53254544-ed75-49d6-952c-5acf495afdbc,-1,40615,Marcio Faraco,NA,NA,NA,0.335547913,0.512956421,SOEKOOF12A8C145EBD,TRAZYZQ128F92E7FDA,5301959,477587,ef9473d17d6b363d03e1302660d24f00,Sarapatel Humano,Interior,2002,1,0.802,0,0.764,4,0.565,22050,288.938,0,134.777,293.43302,-13.485,0,0,0.215080319,AREMPZG1187B99D246,jazz
AREMPZY1187B9B8FF3,c0cc5d77-937d-4296-a349-0a09d733fbfb,2726,11476,David Banner,NA,NA,Jackson MS,0.512455643,0.806364125,SOKASNE12A6D4F850B,TRAJPIK128F1460C83,276496,25815,7cfbd328cf1eb6fb8c702d949d4557b8,Bush,Mississippi-The Album,2003,1,0.517,6,0.611,5,1,22050,175.572,0.109,99.487,183.90159,-3.737,0,0,0.392008771,AREMPZY1187B9B8FF3,other
AREMPZY1187B9B8FF3,c0cc5d77-937d-4296-a349-0a09d733fbfb,2726,11476,David Banner / Sky / Marcus,NA,NA,Jackson MS,0.512455643,0.806364125,SOVSHWF12AF72A75EF,TRANUTE128F148B17C,497537,46559,c8a6ce452f0ed8673807f108b53e0501,My Lord,MTA2-Baptized In Dirty Water,0,1,0.352,7,0.027,4,0.551,22050,241.853,0.101,147.327,263.47057,-4.043,0,0,0.319565987,AREMPZY1187B9B8FF3,other
AREMPZY1187B9B8FF3,c0cc5d77-937d-4296-a349-0a09d733fbfb,2726,11476,David Banner / Sky / Marcus,NA,NA,Jackson MS,0.512455643,0.806364125,SOXQVRI12A6D4F8E28,TRBCMHI128F148B17F,497540,46559,7bdca0ff67845e87408bd556d3c6a5c8,The Christmas Song,MTA2-Baptized In Dirty Water,0,1,0.498,7,0.739,4,0.864,22050,250.683,0.076,87.033,253.67465,-5.29,0,0,0.215080319,AREMPZY1187B9B8FF3,other
AREMPZY1187B9B8FF3,c0cc5d77-937d-4296-a349-0a09d733fbfb,2726,11476,David Banner,NA,NA,Jackson MS,0.512455643,0.806364125,SOCWCQL12AF72A3A5A,TRBFCKI128F4250666,3059624,275254,500ce2ca13f9d4105d05356faf1acfd7,Syrup Sipping (Banner Beat Break),The Greatest Story Ever Told,2008,0,0.576,3,0.159,4,0.789,22050,68.261,0,167.018,72.4371,-11.576,0,0,NA,AREMPZY1187B9B8FF3,other
AREN1A11187FB527EF,2348dbca-59ea-4360-8e93-dbc24fdf071c,36840,165785,Roger Creager,NA,NA,NA,0.441559083,0.674519457,SOPZATK12A6D4FDDB0,TRBDMCC128F9358267,7207122,650589,3a756d605ac6182b573fe0f1ab33b778,The Everclear Song,Brewed In Texas,1998,1,0.168,7,0.989,4,0.917,22050,233.848,0.623,115.304,239.20281,-11.084,0,0,0.653811413,AREN1A11187FB527EF,other
AREN1A11187FB527EF,2348dbca-59ea-4360-8e93-dbc24fdf071c,36840,165785,Roger Creager,NA,NA,NA,0.441559083,0.674519457,SOZPDYY12A6D4FE551,TRBGPWE128F421CCB4,2506854,229049,d2b801d861f280815c84ce8e5aaf5352,All For The Sake Of The Song,Long Way To Mexico,2003,1,0.867,0,0.822,4,0.313,22050,264.597,0.188,80.975,277.55057,-9.776,0,0,0.33888672,AREN1A11187FB527EF,other
AREN7YO1187B9A475C,e66f688e-737c-415c-be31-d5f83d58d60e,-1,163631,Sandra Mihanovich,NA,NA,NA,0.358844043,0.46492901,SOSSDRI12A8C13B97E,TRAURGF128F427E9B5,2358495,216601,8360e0a92fed0dff1b7e44e1823c0d13,Cuatro Estrofas,Creciendo,1994,0,0.278,11,0.169,4,0.372,22050,256.401,0,122.072,263.18322,-13.328,0,0,NA,AREN7YO1187B9A475C,los angeles
AREN9121187B99D57A,b43fa07d-c644-48b7-8a61-63979c41b542,53007,60368,Elvira,40.71455,-74.00712,New York,0.245973155,0.507258204,SONCSNW12A6D4F62D7,TRBGXBT128EF34EB68,775251,74971,ebeb58dd5212b9dda00957097866abcb,Momentum,Peachy Pink,0,0,0.411,4,0.442,4,1,22050,276.132,0.223,124.028,291.89179,-8.094,0,0,0,AREN9121187B99D57A,rock
ARENLSD1241B9C71B9,NA,-1,172558,Mack and Jamie,NA,NA,NA,0.266269757,0.370429862,SOWBRZR12A58A7B5D2,TRACMAD128F429742B,2465515,225374,b229265784e312012424498f13eeb7f4,Slimy Little Troll,Extreme Channel Surfing,0,1,0.356,8,0.14,4,0.451,22050,63.478,0,186.13,66.42893,-15.755,0,0,NA,ARENLSD1241B9C71B9,other
